SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_educational_institution_address,SA32023_V1_00_NAME_educational_institution_address,SA32023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
54230,Westshore,Westshore,54230,Westshore,Westshore,12,-999,27,-999,9,-999,-999,-999,-999,-999,51,15,-999,12,-999,-999,-999,-999,-999,-999,-999,30
54230,Westshore,Westshore,54240,Bluff Hill,Bluff Hill,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15
54230,Westshore,Westshore,54250,Ahuriri,Ahuriri,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54230,Westshore,Westshore,54290,Napier Centre,Napier Centre,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,24
54230,Westshore,Westshore,54310,Tamatea,Tamatea,-999,-999,6,-999,-999,6,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
54230,Westshore,Westshore,54320,Taradale,Taradale,-999,15,9,-999,-999,-999,-999,-999,-999,-999,24,-999,9,12,-999,-999,-999,-999,-999,-999,-999,21
54230,Westshore,Westshore,54350,Maraenui,Maraenui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
54240,Bluff Hill,Bluff Hill,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
54240,Bluff Hill,Bluff Hill,54100,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54240,Bluff Hill,Bluff Hill,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
54240,Bluff Hill,Bluff Hill,54170,Havelock North Hills,Havelock North Hills,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54240,Bluff Hill,Bluff Hill,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54240,Bluff Hill,Bluff Hill,54190,Havelock North East,Havelock North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
54240,Bluff Hill,Bluff Hill,54200,Havelock North West,Havelock North West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
54240,Bluff Hill,Bluff Hill,54240,Bluff Hill,Bluff Hill,66,-999,6,-999,63,-999,-999,-999,-999,-999,138,48,-999,12,-999,63,-999,-999,-999,-999,-999,132
54240,Bluff Hill,Bluff Hill,54250,Ahuriri,Ahuriri,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,36
54240,Bluff Hill,Bluff Hill,54270,Hospital Hill,Hospital Hill,-999,-999,57,-999,21,-999,-999,-999,-999,-999,81,-999,-999,45,-999,12,-999,-999,-999,-999,-999,57
54240,Bluff Hill,Bluff Hill,54280,Onekawa,Onekawa,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21
54240,Bluff Hill,Bluff Hill,54290,Napier Centre,Napier Centre,-999,-999,30,27,12,-999,-999,-999,-999,-999,69,-999,-999,33,21,15,-999,-999,-999,-999,-999,72
54240,Bluff Hill,Bluff Hill,54310,Tamatea,Tamatea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54240,Bluff Hill,Bluff Hill,54320,Taradale,Taradale,-999,21,9,-999,-999,-999,12,-999,-999,-999,42,-999,9,9,-999,-999,-999,9,-999,-999,-999,30
54250,Ahuriri,Ahuriri,54240,Bluff Hill,Bluff Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54250,Ahuriri,Ahuriri,54250,Ahuriri,Ahuriri,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,24,-999,9,-999,-999,-999,-999,-999,-999,-999,36
54250,Ahuriri,Ahuriri,54280,Onekawa,Onekawa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18
54250,Ahuriri,Ahuriri,54290,Napier Centre,Napier Centre,-999,-999,12,6,-999,-999,-999,-999,-999,-999,21,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
54250,Ahuriri,Ahuriri,54320,Taradale,Taradale,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
54270,Hospital Hill,Hospital Hill,54100,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
54270,Hospital Hill,Hospital Hill,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
54270,Hospital Hill,Hospital Hill,54190,Havelock North East,Havelock North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9
54270,Hospital Hill,Hospital Hill,54240,Bluff Hill,Bluff Hill,-999,-999,15,-999,36,-999,-999,-999,-999,-999,54,-999,6,15,-999,42,-999,-999,-999,-999,-999,60
54270,Hospital Hill,Hospital Hill,54250,Ahuriri,Ahuriri,-999,-999,27,-999,15,-999,-999,-999,-999,-999,45,-999,-999,30,-999,6,-999,-999,-999,-999,-999,39
54270,Hospital Hill,Hospital Hill,54270,Hospital Hill,Hospital Hill,45,-999,45,-999,51,-999,-999,-999,-999,-999,141,72,-999,36,-999,42,-999,-999,-999,-999,-999,153
54270,Hospital Hill,Hospital Hill,54280,Onekawa,Onekawa,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
54270,Hospital Hill,Hospital Hill,54290,Napier Centre,Napier Centre,-999,-999,42,27,33,-999,-999,-999,-999,-999,108,-999,9,30,27,27,-999,-999,-999,-999,-999,96
54270,Hospital Hill,Hospital Hill,54310,Tamatea,Tamatea,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
54270,Hospital Hill,Hospital Hill,54320,Taradale,Taradale,-999,27,12,-999,-999,-999,12,-999,-999,-999,51,-999,12,9,-999,-999,-999,6,-999,-999,-999,27
54280,Onekawa,Onekawa,54050,Hastings District North,Hastings District North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54280,Onekawa,Onekawa,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
54280,Onekawa,Onekawa,54100,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54280,Onekawa,Onekawa,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
54280,Onekawa,Onekawa,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,27
54280,Onekawa,Onekawa,54230,Westshore,Westshore,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54280,Onekawa,Onekawa,54240,Bluff Hill,Bluff Hill,-999,-999,21,-999,-999,21,-999,-999,-999,-999,54,-999,-999,24,-999,-999,30,-999,-999,-999,-999,63
54280,Onekawa,Onekawa,54250,Ahuriri,Ahuriri,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54280,Onekawa,Onekawa,54270,Hospital Hill,Hospital Hill,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
54280,Onekawa,Onekawa,54280,Onekawa,Onekawa,96,-999,183,12,129,-999,-999,-999,-999,-999,426,132,12,180,18,132,-999,-999,-999,-999,6,483
54280,Onekawa,Onekawa,54290,Napier Centre,Napier Centre,-999,9,51,33,12,6,-999,-999,-999,-999,114,-999,9,81,33,9,-999,-999,-999,-999,-999,135
54280,Onekawa,Onekawa,54300,Marewa,Marewa,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30
54280,Onekawa,Onekawa,54310,Tamatea,Tamatea,-999,-999,45,15,18,-999,-999,-999,-999,-999,90,-999,-999,57,12,6,-999,6,-999,-999,-999,90
54280,Onekawa,Onekawa,54320,Taradale,Taradale,-999,63,78,6,-999,-999,36,-999,-999,-999,189,-999,27,48,-999,-999,-999,18,-999,-999,-999,111
54280,Onekawa,Onekawa,54330,Pirimai,Pirimai,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54280,Onekawa,Onekawa,54340,Greenmeadows,Greenmeadows,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
54280,Onekawa,Onekawa,54350,Maraenui,Maraenui,-999,9,18,-999,-999,6,-999,-999,-999,-999,39,-999,21,21,-999,9,-999,-999,-999,-999,-999,57
54280,Onekawa,Onekawa,54360,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
54290,Napier Centre,Napier Centre,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54290,Napier Centre,Napier Centre,54100,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54290,Napier Centre,Napier Centre,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
54290,Napier Centre,Napier Centre,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54290,Napier Centre,Napier Centre,54190,Havelock North East,Havelock North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54290,Napier Centre,Napier Centre,54230,Westshore,Westshore,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54290,Napier Centre,Napier Centre,54240,Bluff Hill,Bluff Hill,-999,6,39,-999,30,12,-999,-999,-999,-999,90,-999,6,36,-999,24,18,-999,-999,-999,-999,84
54290,Napier Centre,Napier Centre,54250,Ahuriri,Ahuriri,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
54290,Napier Centre,Napier Centre,54270,Hospital Hill,Hospital Hill,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54290,Napier Centre,Napier Centre,54280,Onekawa,Onekawa,-999,-999,51,6,12,-999,-999,-999,-999,-999,78,-999,-999,42,-999,-999,-999,-999,-999,-999,-999,57
54290,Napier Centre,Napier Centre,54290,Napier Centre,Napier Centre,87,12,135,54,174,-999,-999,-999,-999,9,471,105,12,117,30,168,-999,-999,-999,-999,-999,441
54290,Napier Centre,Napier Centre,54300,Marewa,Marewa,-999,-999,9,-999,6,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
54290,Napier Centre,Napier Centre,54310,Tamatea,Tamatea,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27
54290,Napier Centre,Napier Centre,54320,Taradale,Taradale,-999,63,27,-999,-999,-999,33,-999,-999,-999,135,-999,21,42,-999,-999,-999,12,-999,-999,-999,78
54290,Napier Centre,Napier Centre,54350,Maraenui,Maraenui,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15
54300,Marewa,Marewa,53940,Gisborne Centre,Gisborne Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54300,Marewa,Marewa,54050,Hastings District North,Hastings District North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54300,Marewa,Marewa,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
54300,Marewa,Marewa,54160,Akina,Akina,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54300,Marewa,Marewa,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18
54300,Marewa,Marewa,54230,Westshore,Westshore,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54300,Marewa,Marewa,54240,Bluff Hill,Bluff Hill,-999,6,39,-999,-999,18,-999,-999,-999,-999,69,-999,-999,30,-999,-999,9,-999,-999,-999,-999,45
54300,Marewa,Marewa,54250,Ahuriri,Ahuriri,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,33
54300,Marewa,Marewa,54270,Hospital Hill,Hospital Hill,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
54300,Marewa,Marewa,54280,Onekawa,Onekawa,-999,-999,78,12,30,-999,-999,-999,-999,-999,123,-999,-999,81,6,39,-999,-999,-999,-999,-999,129
54300,Marewa,Marewa,54290,Napier Centre,Napier Centre,-999,6,78,27,60,-999,-999,-999,-999,-999,174,-999,9,96,21,39,-999,-999,-999,-999,6,171
54300,Marewa,Marewa,54300,Marewa,Marewa,84,-999,24,-999,27,-999,-999,-999,-999,-999,138,111,-999,39,-999,24,-999,-999,-999,-999,-999,180
54300,Marewa,Marewa,54310,Tamatea,Tamatea,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,30
54300,Marewa,Marewa,54320,Taradale,Taradale,-999,39,33,-999,-999,6,15,-999,-999,-999,99,-999,15,39,-999,-999,-999,15,-999,-999,-999,72
54300,Marewa,Marewa,54350,Maraenui,Maraenui,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,-999,15,12,-999,-999,-999,-999,-999,-999,-999,36
54300,Marewa,Marewa,54360,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54310,Tamatea,Tamatea,54050,Hastings District North,Hastings District North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
54310,Tamatea,Tamatea,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
54310,Tamatea,Tamatea,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12
54310,Tamatea,Tamatea,54220,Poraiti,Poraiti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54310,Tamatea,Tamatea,54230,Westshore,Westshore,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54310,Tamatea,Tamatea,54240,Bluff Hill,Bluff Hill,-999,-999,12,-999,-999,42,-999,-999,-999,-999,57,-999,-999,9,-999,-999,24,-999,-999,-999,-999,39
54310,Tamatea,Tamatea,54250,Ahuriri,Ahuriri,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54310,Tamatea,Tamatea,54280,Onekawa,Onekawa,-999,-999,48,-999,-999,-999,-999,-999,-999,-999,60,-999,-999,54,-999,-999,-999,-999,-999,-999,-999,57
54310,Tamatea,Tamatea,54290,Napier Centre,Napier Centre,-999,-999,15,-999,-999,24,-999,-999,-999,-999,54,-999,-999,15,-999,-999,21,-999,-999,-999,-999,48
54310,Tamatea,Tamatea,54310,Tamatea,Tamatea,87,-999,147,27,120,-999,-999,-999,-999,12,396,132,-999,132,24,111,-999,-999,-999,-999,9,414
54310,Tamatea,Tamatea,54320,Taradale,Taradale,-999,45,156,27,6,6,24,-999,-999,6,270,-999,33,141,18,-999,6,15,-999,-999,-999,222
54310,Tamatea,Tamatea,54340,Greenmeadows,Greenmeadows,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
54310,Tamatea,Tamatea,54350,Maraenui,Maraenui,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,9,-999,-999,-999,-999,-999,-999,-999,27
54310,Tamatea,Tamatea,54360,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54320,Taradale,Taradale,51150,Auckland City Centre,Auckland City Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54320,Taradale,Taradale,54050,Hastings District North,Hastings District North,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
54320,Taradale,Taradale,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
54320,Taradale,Taradale,54100,Frimley,Frimley,-999,-999,12,-999,-999,12,15,-999,-999,-999,42,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21
54320,Taradale,Taradale,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,12,-999,9,-999,-999,-999,-999,-999,39
54320,Taradale,Taradale,54160,Akina,Akina,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
54320,Taradale,Taradale,54170,Havelock North Hills,Havelock North Hills,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54320,Taradale,Taradale,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,33
54320,Taradale,Taradale,54190,Havelock North East,Havelock North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54320,Taradale,Taradale,54200,Havelock North West,Havelock North West,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54320,Taradale,Taradale,54240,Bluff Hill,Bluff Hill,-999,9,15,-999,-999,81,-999,-999,-999,-999,108,-999,9,15,-999,-999,90,-999,-999,-999,-999,114
54320,Taradale,Taradale,54250,Ahuriri,Ahuriri,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54320,Taradale,Taradale,54270,Hospital Hill,Hospital Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54320,Taradale,Taradale,54280,Onekawa,Onekawa,-999,-999,33,-999,-999,6,-999,-999,-999,-999,42,-999,-999,63,-999,-999,15,-999,-999,-999,-999,78
54320,Taradale,Taradale,54290,Napier Centre,Napier Centre,-999,15,27,6,-999,69,-999,-999,-999,-999,126,-999,24,30,9,-999,54,-999,-999,-999,-999,117
54320,Taradale,Taradale,54310,Tamatea,Tamatea,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30
54320,Taradale,Taradale,54320,Taradale,Taradale,195,123,606,144,648,6,6,-999,-999,30,1758,276,90,558,129,525,-999,-999,-999,-999,48,1641
54320,Taradale,Taradale,54340,Greenmeadows,Greenmeadows,-999,-999,51,-999,-999,-999,-999,-999,-999,-999,51,-999,-999,66,-999,-999,-999,-999,-999,-999,-999,66
54320,Taradale,Taradale,54350,Maraenui,Maraenui,-999,15,-999,-999,9,-999,-999,-999,-999,-999,33,-999,21,-999,-999,12,-999,-999,-999,-999,-999,36
54320,Taradale,Taradale,54920,Turitea-Fitzherbert-Aokautere,Turitea-Fitzherbert-Aokautere,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54320,Taradale,Taradale,60850,Ilam,Ilam,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54330,Pirimai,Pirimai,54050,Hastings District North,Hastings District North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54330,Pirimai,Pirimai,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
54330,Pirimai,Pirimai,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
54330,Pirimai,Pirimai,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
54330,Pirimai,Pirimai,54240,Bluff Hill,Bluff Hill,-999,-999,15,-999,-999,18,-999,-999,-999,-999,39,-999,6,18,-999,-999,27,-999,-999,-999,-999,54
54330,Pirimai,Pirimai,54250,Ahuriri,Ahuriri,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54330,Pirimai,Pirimai,54270,Hospital Hill,Hospital Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
54330,Pirimai,Pirimai,54280,Onekawa,Onekawa,-999,-999,72,-999,27,-999,-999,-999,-999,-999,108,-999,-999,87,-999,18,-999,-999,-999,-999,-999,120
54330,Pirimai,Pirimai,54290,Napier Centre,Napier Centre,-999,-999,27,12,-999,-999,-999,-999,-999,-999,45,-999,-999,30,15,-999,12,-999,-999,-999,-999,66
54330,Pirimai,Pirimai,54310,Tamatea,Tamatea,-999,-999,57,9,27,-999,-999,-999,-999,-999,99,-999,-999,81,9,24,-999,-999,-999,-999,-999,120
54330,Pirimai,Pirimai,54320,Taradale,Taradale,-999,48,135,15,6,-999,21,-999,-999,-999,231,-999,24,132,9,-999,-999,9,-999,-999,-999,177
54330,Pirimai,Pirimai,54330,Pirimai,Pirimai,48,-999,6,-999,-999,-999,-999,-999,-999,-999,60,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,81
54330,Pirimai,Pirimai,54340,Greenmeadows,Greenmeadows,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
54330,Pirimai,Pirimai,54350,Maraenui,Maraenui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
54330,Pirimai,Pirimai,54360,Meeanee-Awatoto,Meeanee-Awatoto,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
54340,Greenmeadows,Greenmeadows,51150,Auckland City Centre,Auckland City Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54340,Greenmeadows,Greenmeadows,54050,Hastings District North,Hastings District North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
54340,Greenmeadows,Greenmeadows,54070,Hastings District Central,Hastings District Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54340,Greenmeadows,Greenmeadows,54100,Frimley,Frimley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
54340,Greenmeadows,Greenmeadows,54140,Hastings Centre-Parkvale,Hastings Centre-Parkvale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
54340,Greenmeadows,Greenmeadows,54170,Havelock North Hills,Havelock North Hills,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
54340,Greenmeadows,Greenmeadows,54180,Mayfair-Tomoana,Mayfair-Tomoana,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9
