sa2_code,sa2_name,dhb,pop_cnt,dose1_cnt,dose2_cnt,dose1_uptake,dose2_uptake
317800,Bishopdale North,Canterbury,288,248,195, 861 , 677 
317900,Casebrook,Canterbury,275,234,195, 851 , 709 
318000,Bishopdale West,Canterbury,171,145,121, 848 , 708 
318100,Templeton,Canterbury,152,Masked,137, >950 , 901 
318200,Islington,Canterbury,112,98,79, 875 , 705 
318300,Burnside Park,Canterbury,139,128,99, 921 , 712 
318400,Marshland,Canterbury,69,56,41, 812 , 594 
318500,Avonhead North,Canterbury,50,40,31, 800 , 620 
318600,Redwood North,Canterbury,191,173,150, 906 , 785 
318700,Broomfield,Canterbury,257,206,166, 802 , 646 
318800,Redwood West,Canterbury,234,169,129, 722 , 551 
318900,Avonhead West,Canterbury,43,39,30, 907 , 698 
319000,Bishopdale South,Canterbury,125,117,101, 936 , 808 
319200,Burnside,Canterbury,191,157,127, 822 , 665 
319300,Hei Hei,Canterbury,345,282,228, 817 , 661 
319400,Papanui North,Canterbury,221,150,113, 679 , 511 
319500,Avonhead East,Canterbury,114,95,77, 833 , 675 
319600,Redwood East,Canterbury,273,238,210, 872 , 769 
319700,Avonhead South,Canterbury,122,110,87, 902 , 713 
319800,Riccarton Racecourse,Canterbury,91,77,64, 846 , 703 
319900,Bryndwr North,Canterbury,312,225,172, 721 , 551 
320100,Papanui West,Canterbury,158,143,116, 905 , 734 
320200,Ilam North,Canterbury,129,118,101, 915 , 783 
320300,Hornby West,Canterbury,271,244,200, 900 , 738 
320500,Northcote (Christchurch City),Canterbury,166,138,112, 831 , 675 
320600,Jellie Park,Canterbury,109,94,84, 862 , 771 
320700,Ilam South,Canterbury,119,98,84, 824 , 706 
320800,Bryndwr South,Canterbury,190,140,107, 737 , 563 
320900,Papanui East,Canterbury,84,76,64, 905 , 762 
321000,Sockburn North,Canterbury,182,158,119, 868 , 654 
321100,Hornby South,Canterbury,425,360,289, 847 , 680 
321200,Ilam University,Canterbury,140,Masked,120, >950 , 857 
321300,Prestons,Canterbury,172,158,132, 919 , 767 
321400,Strowan,Canterbury,140,123,108, 879 , 771 
321500,Fendalton,Canterbury,62,Masked,51, >950 , 823 
321600,Waitikiri,Canterbury,170,155,131, 912 , 771 
321700,Mairehau North,Canterbury,228,183,159, 803 , 697 
321800,Bush Inn,Canterbury,139,119,98, 856 , 705 
321900,Awatea North,Canterbury,137,120,105, 876 , 766 
322000,Upper Riccarton,Canterbury,173,121,89, 699 , 514 
322100,Malvern,Canterbury,128,115,99, 898 , 773 
322200,Rutland,Canterbury,113,99,82, 876 , 726 
322300,Sockburn South,Canterbury,48,41,32, 854 , 667 
322400,Deans Bush,Canterbury,67,60,53, 896 , 791 
322600,Holmwood,Canterbury,58,55,52, 948 , 897 
322700,Wharenui,Canterbury,187,162,127, 866 , 679 
322800,Wigram West,Canterbury,41,35,31, 854 , 756 
322900,Awatea South,Canterbury,48,36,30, 750 , 625 
323000,Merivale,Canterbury,94,83,69, 883 , 734 
323100,Mairehau South,Canterbury,265,225,177, 849 , 668 
323200,Mona Vale,Canterbury,68,63,54, 926 , 794 
323300,Riccarton West,Canterbury,249,195,150, 783 , 602 
323400,Shirley West,Canterbury,417,310,237, 743 , 568 
323700,Queenspark,Canterbury,300,242,206, 807 , 687 
323800,St Albans North,Canterbury,126,102,89, 810 , 706 
323900,St Albans West,Canterbury,134,124,101, 925 , 754 
324000,Travis Wetlands,Canterbury,161,135,113, 839 , 702 
324300,Oaklands West,Canterbury,117,108,95, 923 , 812 
324400,Riccarton South,Canterbury,181,141,123, 779 , 680 
324500,Halswell West,Canterbury,142,Masked,118, >950 , 831 
324600,Shirley East,Canterbury,202,170,135, 842 , 668 
324800,St Albans East,Canterbury,203,164,126, 808 , 621 
325000,Hillmorton,Canterbury,171,158,133, 924 , 778 
325100,Parklands,Canterbury,426,367,309, 862 , 725 
325200,Riccarton East,Canterbury,50,47,39, 940 , 780 
325300,Edgeware,Canterbury,270,220,175, 815 , 648 
325400,Aidanfield,Canterbury,96,84,72, 875 , 750 
325600,Burwood,Canterbury,340,290,242, 853 , 712 
325700,Christchurch Central-West,Canterbury,97,81,67, 835 , 691 
325800,Christchurch Central-North,Canterbury,189,163,127, 862 , 672 
325900,Richmond North (Christchurch City),Canterbury,208,166,129, 798 , 620 
326000,Waimairi Beach,Canterbury,69,61,53, 884 , 768 
326100,Addington West,Canterbury,185,149,122, 805 , 659 
326300,Oaklands East,Canterbury,215,179,151, 833 , 702 
326500,Dallington,Canterbury,228,183,142, 803 , 623 
326700,Hoon Hay West,Canterbury,379,303,240, 799 , 633 
326800,Richmond South (Christchurch City),Canterbury,209,170,131, 813 , 627 
326900,Spreydon West,Canterbury,257,219,188, 852 , 732 
327000,Christchurch Central-East,Canterbury,211,174,133, 825 , 630 
327100,Christchurch Central-South,Canterbury,56,50,39, 893 , 696 
327200,North Beach,Canterbury,450,371,278, 824 , 618 
327300,Halswell North,Canterbury,76,69,62, 908 , 816 
327400,Addington East,Canterbury,266,211,166, 793 , 624 
327500,Avondale (Christchurch City),Canterbury,264,208,161, 788 , 610 
327600,Spreydon North,Canterbury,342,286,229, 836 , 670 
327700,Hoon Hay East,Canterbury,196,172,147, 878 , 750 
327800,Avonside,Canterbury,233,167,118, 717 , 506 
327900,Linwood West,Canterbury,518,358,262, 691 , 506 
328000,Halswell South,Canterbury,119,105,94, 882 , 790 
328200,Spreydon South,Canterbury,165,135,107, 818 , 648 
328300,Rawhiti ,Canterbury,319,247,198, 774 , 621 
328400,Wainoni,Canterbury,422,332,248, 787 , 588 
328500,Linwood North,Canterbury,404,318,231, 787 , 572 
328600,Aranui,Canterbury,965,685,482, 710 , 499 
328700,Sydenham West,Canterbury,97,84,66, 866 , 680 
328900,Phillipstown,Canterbury,490,395,260, 806 , 531 
329100,Somerfield East,Canterbury,185,165,136, 892 , 735 
329200,Somerfield West,Canterbury,137,126,109, 920 , 796 
329300,Linwood East,Canterbury,314,265,212, 844 , 675 
329400,Sydenham North,Canterbury,166,123,95, 741 , 572 
329500,Hoon Hay South,Canterbury,89,Masked,71, >950 , 798 
329600,Charleston (Christchurch City),Canterbury,178,137,104, 770 , 584 
329700,Sydenham South,Canterbury,157,126,94, 803 , 599 
329800,Bexley,Canterbury,482,360,265, 747 , 550 
329900,Waltham,Canterbury,163,124,90, 761 , 552 
330000,Westmorland,Canterbury,88,Masked,79, >950 , 898 
330100,Woolston North,Canterbury,421,354,257, 841 , 610 
330200,New Brighton,Canterbury,334,270,229, 808 , 686 
330300,Cashmere West,Canterbury,89,Masked,76, >950 , 854 
330400,Bromley South,Canterbury,394,325,259, 825 , 657 
330500,Ensors,Canterbury,220,166,138, 755 , 627 
330600,Beckenham,Canterbury,83,Masked,74, >950 , 892 
330800,St Martins,Canterbury,152,125,98, 822 , 645 
330900,Opawa,Canterbury,70,63,49, 900 , 700 
331000,Woolston West,Canterbury,166,125,93, 753 , 560 
331100,Woolston East,Canterbury,324,265,213, 818 , 657 
331200,Huntsbury,Canterbury,89,Masked,77, >950 , 865 
331300,Cashmere East,Canterbury,105,96,82, 914 , 781 
331400,Hillsborough (Christchurch City),Canterbury,149,131,104, 879 , 698 
331500,Woolston South,Canterbury,46,37,31, 804 , 674 
331700,South New Brighton,Canterbury,322,259,206, 804 , 640 
331800,Brookhaven-Ferrymead,Canterbury,91,71,61, 780 , 670 
331900,Heathcote Valley,Canterbury,111,97,84, 874 , 757 
332000,Mount Pleasant,Canterbury,105,Masked,90, >950 , 857 
332100,Redcliffs,Canterbury,85,76,70, 894 , 824 
332400,Clifton Hill,Canterbury,47,42,37, 894 , 787 
332500,Lyttelton,Canterbury,252,220,188, 873 , 746 
332700,Sumner,Canterbury,123,Masked,106, >950 , 862 
332900,Diamond Harbour,Canterbury,51,41,34, 804 , 667 
333100,Banks Peninsula South,Canterbury,75,64,56, 853 , 747 
333200,Eastern Bays-Banks Peninsula,Canterbury,49,Masked,45, >950 , 918 
333300,Akaroa Harbour,Canterbury,45,34,31, 756 , 689 
333500,Akaroa,Canterbury,44,33,29, 750 , 659 
333700,Torlesse,Canterbury,70,63,53, 900 , 757 
333800,Glenroy-Hororata,Canterbury,51,46,37, 902 , 725 
333900,Glentunnel,Canterbury,43,34,24, 791 , 558 
334000,Darfield,Canterbury,102,91,86, 892 , 843 
334200,Bankside,Canterbury,63,53,43, 841 , 683 
334300,Charing Cross,Canterbury,48,43,36, 896 , 750 
334400,Halkett,Canterbury,45,40,38, 889 , 844 
334500,Newtons Road,Canterbury,161,143,123, 888 , 764 
334600,West Melton,Canterbury,77,Masked,73, >950 , 948 
334700,Burnham Camp,Canterbury,97,Masked,Masked, >950 , >950 
334900,Rolleston North West,Canterbury,216,201,172, 931 , 796 
335000,Springston,Canterbury,102,86,68, 843 , 667 
335100,Rolleston Central,Canterbury,204,Masked,169, >950 , 828 
335200,Rolleston North East,Canterbury,289,271,234, 938 , 810 
335300,Rolleston South West,Canterbury,222,Masked,183, >950 , 824 
335400,Southbridge,Canterbury,146,125,105, 856 , 719 
335500,Rolleston South East,Canterbury,370,Masked,308, >950 , 832 
335600,Trents,Canterbury,80,67,55, 838 , 688 
335700,Prebbleton,Canterbury,137,Masked,119, >950 , 869 
335800,Irwell,Canterbury,78,66,57, 846 , 731 
335900,Ladbrooks,Canterbury,68,Masked,58, >950 , 853 
336000,Lincoln West,Canterbury,145,133,118, 917 , 814 
336100,Lincoln East,Canterbury,146,137,124, 938 , 849 
336200,Leeston,Canterbury,146,120,99, 822 , 678 
336300,Tai Tapu,Canterbury,56,53,50, 946 , 893 
336800,Ashburton Forks,Canterbury,65,47,40, 723 , 615 
336900,Methven,Canterbury,79,68,60, 861 , 759 
337000,Ealing-Lowcliffe,Canterbury,68,50,42, 735 , 618 
337100,Eiffelton,Canterbury,77,65,53, 844 , 688 
337200,Chertsey,Canterbury,77,69,52, 896 , 675 
337300,Winchmore-Wakanui,Canterbury,44,39,29, 886 , 659 
337400,Allenton North,Canterbury,115,85,72, 739 , 626 
337500,Allenton South,Canterbury,116,95,71, 819 , 612 
337600,Rakaia,Canterbury,108,83,67, 769 , 620 
337700,Ashburton North,Canterbury,41,33,30, 805 , 732 
337800,Allenton East,Canterbury,88,70,57, 795 , 648 
337900,Tinwald North,Canterbury,58,51,42, 879 , 724 
338200,Tinwald South,Canterbury,145,122,104, 841 , 717 
338300,Ashburton East,Canterbury,76,55,50, 724 , 658 
338400,Netherby,Canterbury,184,125,104, 679 , 565 
338500,Hampstead,Canterbury,225,190,155, 844 , 689 
338800,Levels Valley,South Canterbury,42,33,29, 786 , 690 
338900,Geraldine,South Canterbury,132,112,93, 848 , 705 
339000,Rangitata,South Canterbury,58,49,38, 845 , 655 
339100,Waitohi (Timaru District),South Canterbury,106,81,73, 764 , 689 
339200,Pleasant Point,South Canterbury,114,83,73, 728 , 640 
339300,Temuka West,South Canterbury,190,150,127, 789 , 668 
339400,Hadlow,South Canterbury,42,35,30, 833 , 714 
339500,Levels,South Canterbury,82,65,57, 793 , 695 
339600,Temuka East,South Canterbury,213,165,133, 775 , 624 
339800,Washdyke,South Canterbury,82,69,53, 841 , 646 
339900,Fairview,South Canterbury,90,64,50, 711 , 556 
340000,Gleniti South,South Canterbury,62,49,45, 790 , 726 
340100,Glenwood,South Canterbury,131,116,90, 885 , 687 
340200,Marchwiel West,South Canterbury,97,67,53, 691 , 546 
340300,Marchwiel East,South Canterbury,148,100,77, 676 , 520 
340400,Highfield North,South Canterbury,106,81,73, 764 , 689 
340500,Highfield South,South Canterbury,69,55,44, 797 , 638 
340600,Waimataitai-Maori Hill,South Canterbury,141,111,98, 787 , 695 
340700,Fraser Park,South Canterbury,162,128,107, 790 , 660 
340800,Seaview,South Canterbury,164,125,96, 762 , 585 
341000,Watlington,South Canterbury,186,155,123, 833 , 661 
341100,Timaru Central,South Canterbury,44,36,26, 818 , 591 
341300,Parkside,South Canterbury,180,146,119, 811 , 661 
341400,Kensington (Timaru District),South Canterbury,118,83,71, 703 , 602 
341800,Twizel,South Canterbury,88,67,56, 761 , 636 
341900,Opua (Mackenzie District),South Canterbury,43,30,24, 698 , 558 
342000,Fairlie,South Canterbury,46,37,23, 804 , 500 
342400,Makikihi-Willowbridge,South Canterbury,42,25,22, 595 , 524 
342600,Morven-Glenavy-Ikawai,South Canterbury,57,37,33, 649 , 579 
342700,Waimate West,South Canterbury,69,53,39, 768 , 565 
342800,Waimate East,South Canterbury,82,Masked,58, >950 , 707 
343000,Chatham Islands,Canterbury,116,106,102, 914 , 879 
343300,Danseys Pass,Southern,56,47,37, 839 , 661 
343400,Ngapara,Southern,64,48,40, 750 , 625 
343500,Lower Waitaki,Southern,47,37,31, 787 , 660 
343600,Waihemo,Southern,87,72,58, 828 , 667 
343700,Maheno,Southern,86,57,43, 663 , 500 
343800,Weston,Southern,50,43,36, 860 , 720 
343900,Oamaru North Milner Park,Southern,157,112,92, 713 , 586 
344000,Oamaru North Orana Park,Southern,165,136,107, 824 , 648 
344100,Oamaru Gardens,Southern,55,47,40, 855 , 727 
344200,Glen Warren,Southern,104,80,66, 769 , 635 
344300,Holmes Hill,Southern,59,48,42, 814 , 712 
344500,South Hill,Southern,150,118,94, 787 , 627 
344700,Palmerston,Southern,94,66,53, 702 , 564 
344800,Lindis-Nevis Valleys,Southern,92,76,66, 826 , 717 
344900,Cromwell West,Southern,198,169,139, 854 , 702 
345000,Cromwell East,Southern,141,119,99, 844 , 702 
345100,Manuherikia-Ida Valleys,Southern,56,41,33, 732 , 589 
345300,Dunstan-Galloway,Southern,86,78,68, 907 , 791 
345400,Clyde,Southern,49,Masked,Masked, >950 , >950 
345500,Alexandra North,Southern,243,201,160, 827 , 658 
345600,Alexandra South,Southern,152,128,107, 842 , 704 
345700,Maniototo,Southern,117,94,80, 803 , 684 
345800,Teviot Valley,Southern,147,90,74, 612 , 503 
346600,Wanaka Waterfront,Southern,58,47,42, 810 , 724 
346700,Wanaka North,Southern,114,100,80, 877 , 702 
346800,Wanaka West,Southern,44,32,30, 727 , 682 
346900,Albert Town,Southern,82,71,64, 866 , 780 
347100,Lake Hawea,Southern,77,59,48, 766 , 623 
347200,Upper Clutha Valley,Southern,50,39,35, 780 , 700 
347400,Arthurs Point,Southern,44,38,28, 864 , 636 
347500,Wakatipu Basin,Southern,58,50,45, 862 , 776 
347700,Warren Park,Southern,40,29,23, 725 , 575 
347800,Sunshine Bay-Fernhill,Southern,126,96,78, 762 , 619 
347900,Arrowtown,Southern,90,80,75, 889 , 833 
348300,Frankton Arm,Southern,67,58,48, 866 , 716 
348400,Frankton,Southern,108,91,76, 843 , 704 
348600,Kelvin Heights,Southern,40,31,26, 775 , 650 
348700,Shotover Country,Southern,147,133,112, 905 , 762 
348800,Lake Hayes Estate,Southern,119,112,104, 941 , 874 
348900,Jacks Point,Southern,52,49,43, 942 , 827 
349100,Bucklands Crossing,Southern,122,93,86, 762 , 705 
349200,Waikouaiti,Southern,93,67,54, 720 , 581 
349300,Momona,Southern,99,89,78, 899 , 788 
349400,Taieri,Southern,60,48,43, 800 , 717 
349600,Mount Cargill,Southern,100,90,71, 900 , 710 
349700,Bush Road,Southern,93,79,65, 849 , 699 
349800,Mosgiel East,Southern,120,Masked,103, >950 , 858 
349900,Mosgiel Central,Southern,96,Masked,82, >950 , 854 
350000,Seddon Park,Southern,166,132,115, 795 , 693 
350200,Saddle Hill-Chain Hills,Southern,40,36,32, 900 , 800 
350300,East Taieri,Southern,93,Masked,78, >950 , 839 
350400,Halfway Bush,Southern,105,94,75, 895 , 714 
350500,Helensburgh,Southern,51,43,42, 843 , 824 
350600,Glenleith,Southern,59,54,46, 915 , 780 
350700,Fairfield (Dunedin City),Southern,115,Masked,102, >950 , 887 
350900,Brockville,Southern,235,185,133, 787 , 566 
351000,Wakari,Southern,247,220,186, 891 , 753 
351100,Abbotsford,Southern,147,137,121, 932 , 823 
351200,Brighton,Southern,98,86,62, 878 , 633 
351300,Pine Hill-Dalmore,Southern,176,148,133, 841 , 756 
351400,Kaikorai-Bradford,Southern,73,69,63, 945 , 863 
351500,Maori Hill,Southern,107,Masked,89, >950 , 832 
351600,Roslyn (Dunedin City),Southern,130,122,106, 938 , 815 
351700,North East Valley Chingford,Southern,142,120,99, 845 , 697 
351800,Roseneath-Sawyers Bay,Southern,87,78,65, 897 , 747 
351900,Normanby ,Southern,73,66,58, 904 , 795 
352000,North East Valley Knox,Southern,200,189,167, 945 , 835 
352100,Belleknowes,Southern,101,85,81, 842 , 802 
352200,Gardens (Dunedin City),Southern,256,Masked,235, >950 , 918 
352300,Kenmure,Southern,111,100,81, 901 , 730 
352400,Campus West,Southern,105,Masked,92, >950 , 876 
352500,Waldronville,Southern,76,Masked,70, >950 , 921 
352600,Green Island,Southern,170,140,119, 824 , 700 
352700,Port Chalmers,Southern,101,78,69, 772 , 683 
352800,Royal Terrace,Southern,98,Masked,87, >950 , 888 
352900,Arthur Street,Southern,113,102,89, 903 , 788 
353000,Opoho,Southern,55,Masked,50, >950 , 909 
353100,Campus North,Southern,198,Masked,Masked, >950 , >950 
353200,Campus South,Southern,144,Masked,134, >950 , 931 
353300,Mornington,Southern,221,179,143, 810 , 647 
353400,Dunedin Central,Southern,182,162,141, 890 , 775 
353500,Maryhill,Southern,129,110,92, 853 , 713 
353600,Ravensbourne-St Leonards,Southern,136,117,105, 860 , 772 
353800,Fernhill,Southern,151,123,103, 815 , 682 
353900,Otago Peninsula,Southern,112,92,84, 821 , 750 
354000,Concord,Southern,118,90,74, 763 , 627 
354100,Calton Hill,Southern,127,103,80, 811 , 630 
354200,Caversham,Southern,224,180,148, 804 , 661 
354400,Kew (Dunedin City),Southern,83,77,66, 928 , 795 
354500,Corstorphine,Southern,148,116,93, 784 , 628 
354600,Forbury,Southern,132,100,85, 758 , 644 
354700,Bathgate Park,Southern,244,205,164, 840 , 672 
354800,St Clair,Southern,129,121,115, 938 , 891 
354900,Waverley ,Southern,108,98,90, 907 , 833 
355000,Macandrew Bay-Company Bay,Southern,75,66,60, 880 , 800 
355100,Broad Bay-Portobello,Southern,77,71,68, 922 , 883 
355200,St Kilda South,Southern,242,226,188, 934 , 777 
355300,Musselburgh,Southern,95,90,77, 947 , 811 
355400,Shiel Hill,Southern,65,Masked,Masked, >950 , >950 
355500,St Kilda North,Southern,177,156,128, 881 , 723 
355600,Andersons Bay,Southern,137,130,119, 949 , 869 
355700,Tainui,Southern,110,95,78, 864 , 709 
355800,West Otago,Southern,150,125,96, 833 , 640 
355900,Tuapeka,Southern,96,64,55, 667 , 573 
356000,Clinton,Southern,75,56,45, 747 , 600 
356100,Clutha Valley,Southern,79,60,49, 759 , 620 
356200,Bruce,Southern,157,123,106, 783 , 675 
356300,Catlins,Southern,84,76,67, 905 , 798 
356400,Milton,Southern,276,202,156, 732 , 565 
356500,Balclutha South,Southern,243,196,151, 807 , 621 
356600,Balclutha North,Southern,124,102,81, 823 , 653 
356700,Benhar-Stirling,Southern,49,41,35, 837 , 714 
356800,Kaitangata-Matau,Southern,131,119,81, 908 , 618 
357300,Mararoa,Southern,57,41,32, 719 , 561 
357500,Te Anau,Southern,149,113,101, 758 , 678 
357700,Mossburn,Southern,69,51,39, 739 , 565 
357900,Longwood Forest,Southern,148,106,83, 716 , 561 
358000,Ohai-Nightcaps,Southern,172,103,81, 599 , 471 
358100,Riversdale-Piano Flat,Southern,76,56,46, 737 , 605 
358200,Lumsden-Balfour,Southern,65,50,39, 769 , 600 
358300,Oreti River,Southern,99,70,59, 707 , 596 
358400,Otautau,Southern,184,129,102, 701 , 554 
358500,Hedgehope,Southern,59,44,39, 746 , 661 
358600,Winton,Southern,171,136,103, 795 , 602 
358700,Waianiwa,Southern,44,37,27, 841 , 614 
358800,Riverton,Southern,199,139,110, 698 , 553 
358900,Wallacetown,Southern,63,54,46, 857 , 730 
359000,Grove Bush,Southern,46,34,28, 739 , 609 
359100,Edendale-Woodlands,Southern,150,104,84, 693 , 560 
359300,Stewart Island,Southern,48,38,35, 792 , 729 
359400,Awarua Plains,Southern,46,36,33, 783 , 717 
359500,Wyndham-Catlins,Southern,173,140,102, 809 , 590 
359600,Waikaka,Southern,55,38,30, 691 , 545 
359700,Waimumu-Kaiwera,Southern,40,30,23, 750 , 575 
359800,Gore North,Southern,105,84,70, 800 , 667 
359900,Gore West,Southern,202,164,141, 812 , 698 
360000,East Gore,Southern,163,114,81, 699 , 497 
360200,Gore Main,Southern,73,60,49, 822 , 671 
360300,Gore South,Southern,59,36,29, 610 , 492 
360400,Mataura,Southern,343,288,245, 840 , 714 
360500,West Plains-Makarewa,Southern,130,108,95, 831 , 731 
360600,Prestonville-Grasmere,Southern,362,305,257, 843 , 710 
360700,Donovan Park,Southern,176,159,142, 903 , 807 
360800,Myross Bush,Southern,61,56,52, 918 , 852 
360900,Otatara,Southern,243,Masked,201, >950 , 827 
361000,Invercargill Central,Southern,171,124,87, 725 , 509 
361100,Gladstone (Invercargill City),Southern,164,146,132, 890 , 805 
361200,Rosedale,Southern,118,102,97, 864 , 822 
361300,Avenal,Southern,106,88,75, 830 , 708 
361400,Hargest,Southern,142,Masked,116, >950 , 817 
361500,Windsor ,Southern,227,201,159, 885 , 700 
361600,Richmond (Invercargill City),Southern,325,267,223, 822 , 686 
361700,Glengarry,Southern,344,265,214, 770 , 622 
361900,Turnbull Thompson Park,Southern,235,175,147, 745 , 626 
362000,Crinan,Southern,286,190,140, 664 , 490 
362100,Georgetown,Southern,340,223,172, 656 , 506 
362200,Kew (Invercargill City),Southern,324,231,172, 713 , 531 
362300,Kennington-Tisbury,Southern,132,114,97, 864 , 735 
362400,Newfield,Southern,338,286,234, 846 , 692 
362500,Strathern,Southern,326,286,239, 877 , 733 
362600,Elizabeth Park,Southern,209,161,134, 770 , 641 
362700,Aurora,Southern,236,200,162, 847 , 686 
362800,Moulson,Southern,202,169,134, 837 , 663 
362900,Kingswell,Southern,281,220,186, 783 , 662 
363000,Clifton,Southern,313,236,179, 754 , 572 
363100,Woodend-Greenhills ,Southern,88,57,44, 648 , 500 
363300,Bluff,Southern,676,546,504, 808 , 746 
Unknown,Unknown,Unknown,20689,16221,12861, 784 , 622 
