SA2_code_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_educational_address,SA22023_V1_00_NAME_educational_institution_address,SA2_educational_easting,SA2_educational_northing,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,2018_Total_stated,2023_Total_stated
254000,Island Bay East,1748598.401,5422347.394,253000,Newtown West,1748665.734,5424986.454,-999,-999,9,-999,-999,21,-999,-999,-999,12,57,57
153700,Northpark North,1771248.85,5912581.257,153800,Somerville,1772281,5913105.057,-999,-999,57,-999,6,42,-999,9,-999,-999,123,123
107400,Tarewa,1718367.082,6043895.774,106200,Tikipunga North,1719725.175,6050642.504,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,9
142700,Saint Heliers West,1764984.673,5919378.913,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,39,39
147800,Half Moon Bay West,1769016.729,5916091.797,134800,Auckland-University,1757717.235,5920148.171,-999,15,-999,-999,-999,-999,-999,30,18,-999,69,69
219000,Lepperton-Brixton,1705478.415,5678657.121,218800,Paraite,1700557.415,5676636.947,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
224000,Lower Aramoho,1775502.231,5580822.479,225700,Whanganui Central,1774904.682,5577435.826,-999,9,15,-999,-999,-999,-999,-999,-999,-999,36,36
199200,Pukehangi South,1881080.347,5773559.009,199900,Utuhina,1883259.601,5773436.71,-999,-999,45,-999,6,-999,-999,-999,-999,-999,54,54
247000,Glendale,1763795.552,5432425.606,247300,Homedale East,1764039.603,5429516.605,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,45,45
325600,Burwood,1574523.183,5184104.096,324000,Travis Wetlands,1574827.187,5185210.361,-999,-999,96,-999,18,12,-999,-999,-999,6,129,129
152400,Howick East,1771990.173,5914382.532,150600,Mellons Bay,1772022.28,5915905.475,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
310000,Runanga,1456050.543,5304684.314,310300,Greymouth Central,1451935.894,5297905.278,-999,9,27,-999,-999,-999,42,-999,-999,-999,81,81
131100,Waterview,1751447.07,5917149.031,130300,Westmere South-Western Springs,1753542.998,5919226.473,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,15
121500,Totara Vale North,1754426.894,5930393.411,122600,Forrest Hill North,1755899.907,5930641.31,-999,-999,9,-999,-999,15,-999,-999,-999,-999,27,27
194100,Te Reti,1876009.923,5822449.029,193800,Tauranga Central,1879300.025,5825025.981,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
225500,Whanganui East-Riverlands,1776157.519,5578886.859,225000,College Estate,1773864.27,5577974.503,-999,-999,18,-999,9,-999,-999,-999,-999,-999,36,36
159200,Homai West,1767063.657,5901383.512,154400,Otara Central,1767093.171,5908370.32,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,24
100700,Kaitaia East,1624073.029,6115410.045,100200,Rangaunu Harbour,1612554.651,6136232.766,-999,-999,6,-999,-999,-999,12,-999,-999,-999,15,15
315900,Sovereign Palms,1573131.406,5198362.777,321200,Ilam University,1565918.217,5180977.776,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45,45
206700,Whataupoko West,2037678.94,5709116.214,205800,Te Hapara North,2035252.07,5710161.195,-999,-999,27,-999,-999,12,15,-999,-999,-999,63,63
106000,Kamo Central,1718078.353,6050219.545,105100,Matarau,1709501.66,6052279.031,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
118000,Waitakere,1737349.04,5919885.284,122000,Swanson,1741248.281,5918942.99,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
322800,Wigram West,1563518.191,5177620.9,326300,Oaklands East,1564627.322,5175113.858,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
241000,Cannons Creek East,1757064.593,5444321.699,240700,Cannons Creek North,1756322.588,5444063.596,-999,-999,51,-999,-999,9,6,-999,-999,-999,69,69
240300,Ascot Park,1757270.866,5446230.124,239000,Plimmerton,1756305.775,5452061.815,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
360600,Prestonville-Grasmere,1241791.341,4853150.778,360500,West Plains-Makarewa,1237650.724,4841602.025,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
240300,Ascot Park,1757270.866,5446230.124,240100,Aotea,1755896.469,5445342.732,-999,-999,48,-999,-999,51,-999,-999,-999,-999,108,108
319800,Riccarton Racecourse,1563060.541,5180334.018,319700,Avonhead South,1563797.631,5181095.701,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
199800,Kuirau,1884191.224,5774266.41,199900,Utuhina,1883259.601,5773436.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
253800,Island Bay West,1748013.385,5421882.519,253300,Berhampore,1748449.487,5423838.853,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
161500,Wattle Downs East,1768331.466,5898213.334,134800,Auckland-University,1757717.235,5920148.171,-999,9,-999,18,-999,-999,-999,-999,-999,-999,30,30
148200,Favona North,1761068.3,5909234.2,148600,Favona West,1760266.615,5908502.745,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
159900,Rowandale West,1766523.846,5900320.721,159200,Homai West,1767063.657,5901383.512,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
184900,Maungatautari,1828095.227,5792108.736,183200,Cambridge Central,1817330.178,5803158.165,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
203700,Monika Reserve,1922290.05,5777213.657,202500,Coastlands,1948217.056,5793036.726,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
229900,Highbury East,1819605.31,5528924.931,230500,Papaioea North,1822426.586,5530412.089,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
138700,Epsom North,1757811.403,5917313.252,134800,Auckland-University,1757717.235,5920148.171,-999,21,6,-999,9,24,-999,159,-999,9,228,228
249000,Broadmeadows,1750282.198,5433598.425,244700,Petone East,1758466.916,5434562.131,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,9
237000,Paraparaumu Beach North,1768410.651,5472521.4,237800,Paraparaumu Central,1768345.954,5469532.899,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,39,39
350200,Saddle Hill-Chain Hills,1397022.794,4912297.585,352900,Arthur Street,1405423.785,4916700.428,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27,27
328300,Rawhiti ,1577122.551,5183354.789,327800,Avonside,1573377.519,5181004.102,-999,-999,6,-999,-999,-999,15,-999,-999,-999,27,27
358500,Hedgehope,1257464.98,4882051.476,362100,Georgetown,1244148.885,4848932.218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
190500,Aongatete,1855424.069,5832751.785,191100,Omokoroa Rural,1865943.471,5828118.091,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
108100,Onerahi Park,1724098.265,6042637.694,107400,Tarewa,1718367.082,6043895.774,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,15
354500,Corstorphine,1403947.467,4913032.746,353200,Campus South,1406901.411,4917615.407,-999,18,6,-999,-999,-999,-999,9,-999,-999,36,36
131600,Grey Lynn North,1754733.35,5919385.919,130300,Westmere South-Western Springs,1753542.998,5919226.473,-999,-999,6,-999,6,39,-999,-999,-999,-999,60,60
116900,Fairview Heights,1753337.827,5935915.89,116500,Long Bay,1754833.352,5938176.204,-999,6,24,-999,-999,-999,15,-999,-999,-999,54,54
316800,Clearwater,1567503.181,5188641.321,319600,Redwood East,1569504.136,5185843.476,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
340400,Highfield North,1458472.274,5083701.436,340700,Fraser Park,1459074.386,5082623.818,-999,-999,15,-999,21,6,-999,-999,-999,-999,42,42
358900,Wallacetown,1234872.943,4857695.239,361000,Invercargill Central,1241008.091,4849241.153,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,21
352500,Waldronville,1400367.6,4911635.171,354600,Forbury,1405324.149,4913889.88,-999,-999,15,-999,-999,-999,6,-999,-999,-999,21,21
124800,Te Atatu Peninsula West,1746837.709,5920643.292,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,6
193300,Otumoetai South,1877309.661,5825377.026,193500,Bethlehem Central,1874607.454,5822170.72,-999,-999,12,-999,-999,-999,12,-999,-999,-999,36,36
101700,Kohukohu-Broadwood,1642157.015,6094690.117,102300,Okaihau,1671911.465,6094885.356,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,15,15
361200,Rosedale,1243875.66,4852217.144,361400,Hargest,1244812.595,4852246.569,-999,-999,21,-999,-999,12,-999,-999,-999,-999,39,39
241700,Brentwood (Upper Hutt City),1770967.964,5444933.371,244000,Alicetown-Melling,1758746.6,5435754.596,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,9
194600,Gate Pa,1876388.153,5821077.944,193100,Bellevue,1875965.644,5825148.163,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
191400,Kaimai,1865675.277,5802540.178,195600,Pyes Pa South,1875107.285,5817409.928,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
301000,Lower Moutere,1598364.732,5443431.842,302400,Richmond West (Tasman District),1614184.276,5424571.934,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
118200,Browns Bay South West,1754489.565,5934594.941,117400,Albany West,1750694.096,5932478.837,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,18
107400,Tarewa,1718367.082,6043895.774,107500,Morningside (Whangarei District),1719371.649,6044486.121,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,39,39
163300,Papakura North East,1774813.446,5897614.359,162300,Ardmore,1778838.677,5896375.263,-999,-999,9,-999,-999,-999,9,-999,-999,-999,18,18
138300,New Windsor South,1752905.179,5913899.876,140900,Lynfield South,1753196.771,5911495.323,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
314800,Mandeville-Ohoka,1563092.189,5198343.32,313800,Fernside,1564690.361,5203117.053,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,21
164200,Red Hill,1775786.075,5895823.607,164000,Opaheke,1773158.047,5894830.017,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
122100,Bayview South,1752016.821,5927959.992,126600,Takapuna West,1757140.757,5927075.413,-999,-999,24,-999,-999,-999,6,12,-999,-999,42,42
209500,Camberley,1928372.083,5606308.972,210900,Mayfair,1931550.353,5605044.427,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
359600,Waikaka,1288574.018,4901865.706,359900,Gore West,1284966.812,4886063.036,-999,9,33,-999,-999,-999,72,-999,-999,-999,117,117
159300,The Gardens (Auckland),1770219.937,5903242.851,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
312600,Ashley Forest,1564537.008,5225253.331,315000,Southbrook,1567380.291,5202772.71,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,12
142900,Hillsborough East (Auckland),1756458.065,5912574.744,142100,Hillsborough West (Auckland),1755639.701,5912589.032,-999,-999,9,-999,-999,6,-999,-999,-999,-999,18,18
178900,Frankton Junction ,1799207.279,5814351.077,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
169300,Waihi Rural,1846339.821,5853050.164,190600,Katikati,1858432.895,5839851.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
112300,Helensville Rural,1733962.347,5942960.016,112500,Waitoki,1741630.813,5944187.974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
171900,Taupiri-Lake Kainui,1793038.746,5829811.734,172200,Ngaruawahia South,1789008.89,5827447.045,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
138000,Green Bay South,1749378.821,5911192.247,134700,Kaurilands,1747471.555,5911670.469,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,21
129900,Point Chevalier East,1752789.739,5918509.905,117400,Albany West,1750694.096,5932478.837,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18,18
253800,Island Bay West,1748013.385,5421882.519,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,18,18
117400,Albany West,1750694.096,5932478.837,117000,Whenuapai,1744666.754,5927016.512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
220000,Toko,1716231.023,5647164.832,217300,Strandon,1694726.404,5676694.789,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,9
151600,Mangere Mascot,1761061.9,5906561.264,151400,Otahuhu South West,1763831.24,5908852.091,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
303100,Wilkes Park,1615617.525,5422645.629,303200,Templemore,1617083.528,5423309.468,-999,9,48,-999,21,105,-999,-999,-999,-999,189,189
362500,Strathern,1244157.906,4847973.908,361500,Windsor ,1244517.898,4851423.98,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
136100,Grafton,1757629.885,5919184.097,138500,Newmarket,1758395.046,5918236.836,-999,-999,9,-999,-999,6,-999,-999,-999,-999,18,18
150300,Otahuhu North,1764499.108,5910379.929,147200,Mount Wellington Central,1764330.763,5913707.217,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
195200,Greerton North,1876519.241,5819517.119,193500,Bethlehem Central,1874607.454,5822170.72,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
114500,Muriwai,1727461.123,5923559.85,117400,Albany West,1750694.096,5932478.837,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
114400,Vipond,1753632.508,5946132.654,112900,Orewa South,1750802.019,5949271.035,-999,-999,33,-999,-999,-999,33,9,-999,-999,78,78
325400,Aidanfield,1565057.805,5176409.479,321200,Ilam University,1565918.217,5180977.776,-999,51,15,-999,-999,-999,-999,15,-999,-999,84,84
177900,Dinsdale North,1797748.615,5815258.876,177200,Nawton East,1797280.698,5816272.753,-999,-999,30,-999,-999,69,-999,-999,-999,-999,105,105
161500,Wattle Downs East,1768331.466,5898213.334,153800,Somerville,1772281,5913105.057,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,15
125700,Henderson Lincoln South,1744724.508,5918626.168,128400,Henderson East,1746010.05,5916437.213,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
177700,Miropiko,1800085.596,5817868.489,179500,Hamilton Lake,1800166.251,5814171.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
173100,Eureka-Tauwhare,1814376.795,5820286.042,182700,Cambridge West,1816135.193,5803874.12,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,12
230100,Takaro South,1820244.663,5529404.71,232100,Linton Camp,1819545.052,5524065.766,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,30,30
318600,Redwood North,1569643.345,5187011.277,323100,Mairehau South,1571332.863,5183365.903,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
323700,Queenspark,1575507.054,5186348.695,327100,Christchurch Central-South,1571108.505,5179358.678,-999,39,12,-999,-999,-999,6,18,-999,-999,75,75
352600,Green Island,1401239.749,4913081.127,353200,Campus South,1406901.411,4917615.407,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,24
320800,Bryndwr South,1567371.034,5182837.48,319900,Bryndwr North,1566830.073,5183361.38,-999,-999,9,-999,-999,9,-999,-999,-999,-999,15,15
118500,Pinehill ,1753906.611,5933545.911,123400,Forrest Hill West,1755750.697,5929337.249,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15,15
158400,Wiri East,1767916.439,5903569.915,160300,Hillpark South,1769062.888,5901534.42,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,21
251300,Wellington University,1748011.652,5427644.255,250900,Thorndon,1748602.204,5429478.11,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,18
126000,Summerland South,1743057.433,5917050.457,121700,Massey West,1743308.751,5920574.27,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
138700,Epsom North,1757811.403,5917313.252,138500,Newmarket,1758395.046,5918236.836,-999,-999,21,-999,-999,18,-999,-999,-999,-999,42,42
191500,Kopurererua,1873377.164,5814553.705,193500,Bethlehem Central,1874607.454,5822170.72,-999,-999,9,-999,-999,-999,12,-999,-999,-999,24,24
327400,Addington East,1569549.07,5178575.809,326100,Addington West,1568786.483,5178589.361,-999,-999,18,-999,-999,15,-999,-999,-999,-999,36,36
116200,Gulf Harbour South,1760591.954,5945424.659,115100,Stanmore Bay East,1755731.28,5944833.86,-999,-999,27,-999,-999,-999,63,6,-999,-999,99,99
194300,Omanu Beach,1882969.878,5827208.527,193800,Tauranga Central,1879300.025,5825025.981,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
151600,Mangere Mascot,1761061.9,5906561.264,134800,Auckland-University,1757717.235,5920148.171,-999,9,-999,15,-999,-999,-999,12,-999,-999,42,42
111600,Te Kuru,1732723.87,5948092.411,113600,Kingsway,1750836.337,5947502.75,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
252100,Vivian East,1749036.116,5426753.514,251700,Vivian West,1748435.58,5427012.616,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,21,21
242600,Maoribank,1777072.994,5447303.462,241900,Elderslea,1772761.113,5445858.682,-999,-999,36,-999,-999,-999,12,-999,-999,-999,57,57
334600,West Melton,1548700.701,5180609.121,323200,Mona Vale,1568217.267,5180653.403,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
153700,Northpark North,1771248.85,5912581.257,149300,Half Moon Bay South East,1769521.18,5915122.552,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
192900,Matua South,1876293.091,5826451.82,194800,Tauranga South,1878289.865,5821843.098,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,18
151500,Pakuranga Heights South West,1768063.474,5912355.875,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
138300,New Windsor South,1752905.179,5913899.876,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
241300,Riverstone Terraces,1771135.653,5446801.956,251300,Wellington University,1748011.652,5427644.255,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,18
177900,Dinsdale North,1797748.615,5815258.876,176300,Te Rapa South,1797415.125,5818291.088,-999,12,12,-999,-999,-999,-999,-999,-999,-999,24,24
177400,Forest Lake (Hamilton City),1798424.859,5817164.374,175200,Te Rapa North,1795692.731,5821568.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
229900,Highbury East,1819605.31,5528924.931,231200,West End,1821039.784,5528146.019,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
100100,North Cape,1579396.081,6181775.249,100800,Kaitaia West,1624343.92,6113419.018,-999,-999,6,-999,-999,-999,63,-999,-999,-999,72,72
235600,Playford Park,1793708.089,5499916.895,235900,Waiopehu,1794428.229,5499534.459,-999,-999,36,-999,9,48,-999,-999,-999,-999,96,96
116400,Taupaki,1738618.178,5923785.658,117300,Albany Central,1752234.194,5933923.727,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,12
107300,Raumanga,1717444.516,6043036.336,106900,Maunu-Horahora,1716685.343,6044390.563,-999,-999,21,-999,-999,9,-999,-999,-999,-999,30,30
154800,Papatoetoe West,1764345.575,5905743.972,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,18,18
133600,Morningside (Auckland),1754366.581,5917801.772,154400,Otara Central,1767093.171,5908370.32,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,6
144300,Onehunga North,1759166.555,5913368.939,143300,Ellerslie Central,1761059.528,5915582.195,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,21
180300,Melville South,1800559.729,5812187.892,176300,Te Rapa South,1797415.125,5818291.088,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
326900,Spreydon West,1568058.258,5177697.239,325000,Hillmorton,1566380.615,5177676.165,-999,-999,18,-999,-999,6,-999,-999,-999,-999,27,27
122200,Campbells Bay,1756784.371,5931472.4,119500,Murrays Bay West,1755523.383,5933467.589,-999,-999,21,-999,-999,9,21,-999,-999,-999,51,51
154500,Huntington Park,1769832.146,5910764.821,153800,Somerville,1772281,5913105.057,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
137100,Glenavon,1751734.401,5913846.269,138300,New Windsor South,1752905.179,5913899.876,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
257300,Tauherenikau,1799058.134,5451445.144,255700,Solway North,1821365.383,5462633.738,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,18,18
115800,Manly East,1757468.843,5944351.179,117700,Northcross,1754583.269,5935717.673,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
135300,Symonds Street West,1757195.159,5919565.593,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,-999,-999,57,-999,9,-999,-999,69,69
175300,Flagstaff North,1798094.195,5822622.195,179700,Hamilton East Village,1801926.499,5814976.268,-999,-999,12,-999,-999,-999,-999,12,-999,-999,33,33
244800,Hutt Central South,1760064.91,5435785.325,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
254100,Miramar North,1752631.252,5425671.453,254200,Kilbirnie East,1750763.576,5424047.692,-999,-999,6,-999,-999,-999,-999,6,-999,-999,21,21
114600,Stanmore Bay West,1754445.43,5945558.936,117300,Albany Central,1752234.194,5933923.727,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,9
111400,Sandspit,1752320.208,5970590.603,134800,Auckland-University,1757717.235,5920148.171,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
122500,Massey East,1744492.539,5921264.885,122000,Swanson,1741248.281,5918942.99,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
160200,Weymouth North,1765890.144,5899131.807,160000,Rowandale East,1767306.113,5900667.754,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,39,39
216400,Omata,1688080.822,5672263.268,218300,Welbourn,1694541.717,5673143.347,-999,-999,12,-999,-999,-999,12,-999,-999,-999,27,27
200100,Rotorua Central,1885223.088,5774125.294,201300,Tihiotonga-Whakarewarewa,1884892.344,5770976.804,-999,9,-999,-999,-999,-999,-999,6,-999,-999,15,15
251000,Wellington Botanic Gardens,1748120.167,5428373.447,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,12
136700,Titirangi South,1747474.79,5909858.023,134700,Kaurilands,1747471.555,5911670.469,-999,-999,198,-999,-999,33,36,-999,-999,-999,273,273
340700,Fraser Park,1459074.386,5082623.818,340200,Marchwiel West,1458570.923,5084435.186,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,18,18
246100,Waterloo East,1761714.533,5435254.779,244300,Hutt Central North,1759849.11,5436319.804,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,42,42
130700,Narrow Neck,1760247.804,5924067.174,126600,Takapuna West,1757140.757,5927075.413,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,27,27
303500,Aniseed Valley,1617467.216,5418327.442,305300,Rutherford,1623641.492,5430040.678,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,6
203000,Mokorua Bush,1951653.985,5790918.81,202600,Whakatane West,1948409.601,5790821.457,-999,-999,18,-999,6,-999,-999,-999,-999,-999,24,24
182400,Hautapu,1814919.484,5804801.069,182800,Cambridge East,1817527.278,5804371.864,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
217000,New Plymouth Central,1693044.944,5676347.606,218400,Fitzroy-Glen Avon,1697194.375,5674380.644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
171700,Whitikahu,1804636.625,5839259.25,171900,Taupiri-Lake Kainui,1793038.746,5829811.734,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
154700,Botany North,1771555.804,5911712.191,152000,Howick Central,1771396.597,5914579.173,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
238900,Paekakariki Hill,1760418.692,5453176.604,247900,Tawa Central,1753266.642,5440315.206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
215200,McLean Park,1936712.332,5619487.193,214500,Nelson Park,1936068.831,5620699.752,-999,-999,54,-999,9,21,-999,-999,-999,6,90,90
155300,Botany East,1771226.054,5910920.125,147000,Tamaki,1765897.558,5915133.003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
129200,Point Chevalier West,1751750.765,5918678.687,134200,Mount Albert Central,1753581.318,5916670.188,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,21,21
249100,Crofton Downs,1747597.101,5431155.628,249200,Johnsonville South,1751032.958,5434031.052,-999,-999,6,-999,-999,-999,9,-999,-999,-999,75,75
331900,Heathcote Valley,1576779.829,5174996.887,330800,St Martins,1572050.696,5177246.086,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
332700,Sumner,1580909.022,5175309.428,321400,Strowan,1568373.342,5182738.065,-999,-999,6,-999,-999,-999,21,-999,-999,-999,36,36
130900,Glen Eden Woodglen,1746377.706,5913021.075,131000,Kelston South,1748129.656,5914507.809,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,18
198500,Selwyn Heights,1881996.592,5776129.91,199000,Western Heights (Rotorua District),1882352.977,5775552.41,-999,-999,12,-999,-999,39,-999,-999,-999,-999,51,51
129900,Point Chevalier East,1752789.739,5918509.905,132100,Grey Lynn West,1754542.293,5918764.702,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15
223800,Castlecliff East,1770259.047,5577386.203,225500,Whanganui East-Riverlands,1776157.519,5578886.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
337900,Tinwald North,1497523.723,5137037.935,338300,Ashburton East,1500261.125,5138157.986,-999,-999,6,-999,-999,-999,6,-999,-999,-999,15,15
243500,Normandale,1758735.004,5436929.767,243300,Korokoro,1756576.672,5435623.864,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
231300,Awapuni South ,1820162.045,5527075.195,229900,Highbury East,1819605.31,5528924.931,-999,9,9,-999,12,9,-999,-999,-999,-999,45,45
308400,Redwoodtown East,1680074.883,5402180.606,308600,Witherlea East,1679960.406,5401051.606,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
351600,Roslyn (Dunedin City),1405318.358,4917656.902,352800,Royal Terrace,1406318.764,4917737.099,-999,-999,9,-999,-999,12,-999,-999,-999,-999,24,24
218600,Upper Vogeltown,1693688.692,5672650.842,216300,Spotswood,1688606.416,5674849.079,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21,21
122800,Birkdale North,1751755.785,5926665.361,124600,Glenfield East,1754786.46,5928100.307,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
142300,Waikowhai North,1754974.102,5911937.02,139600,Lynfield North,1752995.344,5912676.834,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
124300,Henderson Larnoch,1744231.642,5919519.708,127500,Henderson Central,1745181.98,5916125.731,-999,6,9,-999,-999,-999,-999,-999,-999,-999,21,21
178300,Whitiora,1799955.875,5816435.951,179800,Hamilton West,1801120.545,5813834.546,-999,15,-999,-999,-999,9,-999,15,-999,-999,42,42
